Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
TCGA-EE-A3AH-06A-11R-A18S-07,0.0222301684393906,0,0.293130272157484,0,0,0.147581369184659,0,0.0760324425608174,0,0,0.00209619020928478,0.0430232707102613,0.00199691288031711,0.158931238381456,0.0582190287011128,0.173024902328054,0,0,0.0237342044471629,0,0,0,0,0.00978541427982868,1.06304744426819
TCGA-EE-A3J3-06A-11R-A20F-07,0.00518008322821503,0.0138686276673725,0.0125780602262735,0.00366884225669005,0,0.0477619210362608,0,0.102400423564674,0.0400729711574835,0,0.00247540262996734,0.0042169218265355,0,0.514582804820589,0.0826635927932918,0.138598734732394,0,0,0.0319316140602529,0,0,0,0,0.378482845960823,0.95600041757379
TCGA-EE-A3J4-06A-11R-A20F-07,0.010306955161477,0,0.00374936326106231,0.0870909993752732,0,0.101449021469743,0,0.130435566475096,0.0531326257395911,0,0.0130952624996624,0.0202312266512625,0.0365183992806256,0.12849903582014,0.122345887252998,0.237662774447441,0.00366803409669468,0,0.0518148484689333,0,0,0,0,0.0198557482662332,1.09022550994003
TCGA-EE-A3J5-06A-11R-A20F-07,0.0193162489030955,0,0.0527509810701995,0.19470251899931,0,0.0292906166760271,0,0.121823494293627,0.0557713716546861,0,0.0166632995402715,0.0341455627787793,0.0213612055946383,0.112173329141562,0.109318604173463,0.196234963665736,0.00165644009644799,0,0.0347913634121565,0,0,0,0,0.126608890848497,1.04166625101323
TCGA-EE-A3J7-06A-11R-A20F-07,0.0638105519469751,0,0.0592488601742164,0.205936744910812,0,0,0,0.146011137301527,0,0,0.0240229336345083,0.03324025632559,0.0153305553259365,0,0.127156457602645,0.255636595497804,0,0,0.0696059072799856,0,0,0,0,-0.0416753441246451,1.10913837456896
TCGA-EE-A3J8-06A-11R-A20F-07,0.188686413552799,0,0.00632208020918647,0,0,0.399264255270862,0,0.00848581243586164,0.00241783815811894,0,0.0594824730845875,0.060699848696581,0.0548644870949791,0.054993866181824,0,0.0224233989335796,0,0,0.14235952638162,0,0,0,0,-0.0327450337866311,1.11809252016575
TCGA-EE-A3JA-06A-11R-A20F-07,0,0.012268282499205,0.134717568302337,0.26939995319726,0,0,0.00729872330853852,0.0856844555003274,0,0,0,0,0.0138829502406149,0.0641079670930255,0.0454650670171123,0.294321049668512,0,0,0.0727590614534593,0,9.49217196080918e-05,0,0,0.00292677655931397,1.07726219431658
TCGA-EE-A3JB-06A-11R-A21D-07,0.00310270441339464,0,0,0.0179028111228784,0,0.0779174493818597,0,0.034227079571392,0.0287349193757924,0,0.0145266120262101,0,0.0690173974913624,0.354049238299475,0.0706480263121742,0.31388701424032,0,0,0.0159867477651416,0,0,0,0,0.293745781657459,0.997594878832123
TCGA-EE-A3JD-06A-11R-A20F-07,0.177430802779915,0.135343118232429,0,0.111082564643359,0,0,0.0318354107323694,0.112390539198108,0.0256355742991961,0.0213129165350709,0.000613386690219748,0,0,0,0.171083320978409,0.1905018597135,0,0,0.0227705061974233,0,0,0,0,0.376047115821761,0.932494460060838
TCGA-EE-A3JE-06A-11R-A20F-07,0,0.0441829136675282,0.0580435951609865,0.202994611023148,0,0,0.0337253582747053,0.0881999946505516,0.0541008059107562,0.0192837462080278,0,0.0120694200299212,0,0.230220535114689,0.0585148703656694,0.179062489148629,0,0,0.0196016604453878,0,0,0,0,0.31317095358561,0.958939241964495
TCGA-EE-A3JH-06A-11R-A21D-07,0.0404361401123255,0.00312574289016684,0.0286628152870047,0.163531946366771,0,0.0872501248682455,0.014728675406485,0.0353045001266768,0.0901151288539945,0,0.0327332499090772,0.00885354036798437,0.0275881266006238,0.23503120603392,0.0823611365498846,0.105828762521992,0,0,0.0444489041048481,0,0,0,0,0.422198950712064,0.906167882392001
TCGA-EE-A3JI-06A-11R-A21D-07,0,0.0073284033076655,0.0313324067289494,0,0.0925949498367777,0.283023729644313,0,0.0515361331066635,0.0638987339375453,0,0.0933194394229018,0,0.174740338298136,0.00421172581083559,0.00514917739024005,0.180692387928528,0,0,0.0121725745874447,0,0,0,0,0.00536555735976782,1.09507304349742
TCGA-ER-A193-06A-12R-A18S-07,0.0427869344013196,0,0.00163090543356884,0.148824376596781,0,0,0.0242119808340207,0.0791955460001452,0.0408554400055892,0,0.0246143402816072,0.00777033044646734,0,0.481830478098778,0.069344717351565,0.0683239566963874,0,0,0.0106109938537712,0,0,0,0,0.399450609398735,0.932685051824043
TCGA-ER-A194-01A-11R-A18U-07,0,0,0,0.290089421491119,0,0.0129513979534864,0,0.0619451613072037,0.089962058060901,0,0,0.0248613015794105,0.140510202152151,0.188536461086492,0.0506821192436539,0.113052731556301,0,0,0.0274091455692816,0,0,0,0,0.0659925678578471,1.07494252186705
TCGA-ER-A195-06A-11R-A18U-07,0.0213983913960971,0,0,0.169254049016398,0,0,0.0263119923640938,0.0561075289663216,0.0886419913225794,0,0.0719054872264849,0,0.0542429366169903,0.170014044284324,0.0763820832700381,0.224711007420025,0.00377627188226123,0,0.0372542162343867,0,0,0,0,0.194901825036758,1.01308133605226
TCGA-ER-A196-01A-11R-A18T-07,0,0,0.0216240153178259,0.00119279383598146,0.00865546057978699,0.0284759096011548,0,0.0248811345376167,0.0289146154531358,0,0.0436154051733077,0,0,0.587118650054607,0,0.0517344003596297,0,0.106197919633497,0,0.0803979493962411,0,0.0171917460572163,0,0.297843918879183,1.02634064161251
TCGA-ER-A197-06A-32R-A18S-07,0,0,0.0305447377128243,0.346436680688537,0,0,0,0.11368814267305,0.0550566073809661,0,0,0.0214662258178672,0.0372625619819892,0,0.0750642245902637,0.296170883793007,0.000426572325958195,0,0.00797002963095479,0,0,0.0159133334045825,0,0.195573961742489,1.02017506763398
TCGA-ER-A198-06A-11R-A18T-07,0.0513795489818517,0,0.00487197232451027,0.101571226035296,0,0.0202980748216226,0.0183928986440084,0.121467303224228,0.032061293835938,0.015131317693958,0.0406504451044389,0,0.0618814631047153,0.156386974821547,0.0724951742603112,0.270599511088988,0.0132234508797806,0,0.0195893451788054,0,0,0,0,0.0539673801268804,1.07224242868378
TCGA-ER-A199-06A-11R-A18T-07,0.217353131378323,0,0.0109766545667658,0.267109653860511,0,0.0346983755563947,0.0223128461584074,0.0856581741552455,0.0592326237442479,0,0.0412790551185482,0,0.0278788059595226,0.0444091153668166,0.0382711998301252,0.146699215761389,0.00403948165176677,0,8.16668919354839e-05,0,0,0,0,0.181629798059582,1.0231719476664
TCGA-ER-A19A-06A-21R-A18U-07,0.00502843467433978,0.00255645018331144,0,0.109372488809673,0,0.149914993137321,0.0223122062287914,0.0574788411976471,0.0250146193740866,0,0.0722272479446581,0,0.00361720181824307,0.238674053010351,0.0793610145716292,0.206368204549653,0,0,0.0280742445002948,0,0,0,0,0.542546962829021,0.841410316754846
TCGA-ER-A19B-06A-11R-A18S-07,0,0.0530141578512394,0,0,0,0.110445762633727,0,0.0902444090383389,0.0438447414780201,0.0126270539077529,0.0484130065209442,0.00410117342988424,0,0.542012192110716,0.0026284758404128,0,0.00341427058866925,0,0.0892547566002953,0,0,0,0,0.0889088848259744,1.11296889482935
TCGA-ER-A19C-06A-11R-A18S-07,0.00107745457465271,0.00304504585274631,0,0,0,0.0884709594200278,0,0.013945118349997,0.0610917430534252,0,0.0815054823193006,0,0,0.700967464361584,0,0.0182114841783131,0,0,0.0188839509668631,0,0.0128012969230899,0,0,0.14642042347372,1.1454133585874
TCGA-ER-A19D-06A-11R-A18S-07,0.00372877410934646,0.0251038912618723,0.0187636593188998,0.0340413639043625,0,0.0205609012949956,0.000998063048449371,0.0327232176373822,0.0546713340305266,0,0.0111984411700526,0.00622647578422852,0,0.267930515742152,0.0466734783944329,0.442462185946782,0,0,0.0349176983565172,0,0,0,0,0.371924234709795,0.947469684051623
TCGA-ER-A19E-06A-11R-A18S-07,0.0514635929416686,0,0.0473073609631756,0.069697000972366,0,0.0845624719821359,0,0.0496875220495606,0.0255602209632936,0,0.0388301537306025,0,0.00623062134146812,0.368411112893538,0.0699814728327718,0.186591507612323,0.00150052105193001,0,0.000176440665165766,0,0,0,0,0.11048561755617,1.0758549673801
TCGA-ER-A19F-06A-11R-A18S-07,0,0.0247373489240581,0.00695777560183056,0,0,0.13323058531095,0,0.0774257303569351,0.133406069914837,0,0.0776356241263482,0,0,0.347849155130886,0.0655726460133523,0.0655775788503284,0,0,0.0676074857704742,0,0,0,0,0.0612203122819424,1.08450596635755
TCGA-ER-A19G-06A-11R-A18U-07,0.0728860324307956,0,0.0286605645880026,0.065773431666107,0,0.108800485783069,0.0204587080022697,0.0205735843246619,0.025530536541137,0,0.109098182501767,0,0.0150262013180434,0.336359298811251,0.0857568866881436,0.0949964587002359,0,0,0.0160796286445159,0,0,0,0,0.228329319222052,1.00830416588109
TCGA-ER-A19H-06A-12R-A18S-07,0.0136564980581562,0,0.024407044949521,0.218759753476593,0,0,0,0.0938855235784719,0.0567014820934993,0,0.00784569086140448,0.0610814991983281,0.0386742359312523,0.159306426472291,0.0581887754570821,0.132088272504389,0.00409403710509416,0,0.12545909800293,0,0.0058516623109879,0,0,0.075207265466849,1.05988327084314
TCGA-ER-A19J-06A-11R-A18S-07,0,0.0111271158022823,0.00080214373848385,0,0,0.17946733718912,0,0.0400601496200298,0.0213097193716849,0,0.0707851396092273,0,0,0.521336783271295,0,0.0976225129816117,0,0,0.0531596885349566,0,0.00432940988130919,0,0,0.105795250178922,1.11188824463333
TCGA-ER-A19K-01A-21R-A18T-07,0.0558293398290886,0,0.00165377729419964,0.154719436705983,0,0.0101268349277112,0,0.130596496137174,0.0452607346738333,0,0.0109845495107761,0.0238238830685632,0.000888302749639516,0.0468452304222722,0.0946199932990289,0.282161578687372,0.0668928830637372,0.00568038653270951,0.035834502104323,0,0,0.0340820709935891,0,-0.00315021056574162,1.09116414154883
TCGA-ER-A19L-06A-12R-A18S-07,0.093683843114086,0,0.0616124961674604,0.00606803374095827,0,0.149987643650705,0,0.0230972236277508,0.025512755796275,0,0.0145490342236522,0,0.0109046834259957,0.025172441370357,0.0325435930374781,0.537324814411109,0,0,0.0161815076068596,0,0,0.00336192982731349,0,-0.016321176668788,1.1162699719804
TCGA-ER-A19M-06A-61R-A239-07,0,0,0.0149205314052982,0.290274618011106,0,0,0.0195657631818687,0.0774200114190495,0.0600089404694891,0,0,0.0306115610147703,0.0162424228382631,0.176528557255842,0.144708851243645,0.131533635686486,0,0,0.0381851074741825,0,0,0,0,0.245873447510517,1.00059846026598
TCGA-ER-A19N-06A-11R-A18S-07,0.00169344499646494,0.00985281155706392,0.0614877532219116,0.181131056077315,0,0.0630994464263335,0,0.0619866371546256,0.0375188062384133,0,0.00423775799946381,0,0.0325594666847977,0.203735652406663,0.0467266984602456,0.280645824159505,0,0,0.0153246446171971,0,0,0,0,0.263407338639528,0.984594423958739
TCGA-ER-A19O-06A-11R-A18S-07,0.0362780074839339,0,0,0.141826548620487,0,0,0,0.0395410705089016,0.11608625382327,0,0.0259574631505676,0.0300367524910179,0,0.291482612019951,0.0469583262072278,0.205885584797242,0.00354086623708932,0,0.0612948204729128,0,0,0.00111169418739948,0,0.282126423337566,0.980473405327885
TCGA-ER-A19P-06A-11R-A18S-07,0.0749945018113971,0.0592604192562786,0.0172626645717478,0.28170377643481,0,0,0.00473722249574436,0.0810750420601087,0.0993220910589988,0,0.023047932644607,0,0.0097140348321657,0.0924917423608693,0.111987074402248,0.143021731540586,0,0,0.00138176653043928,0,0,0,0,0.516327608921887,0.856784297643554
TCGA-ER-A19Q-06A-11R-A18U-07,0.0103608103690394,0,0.00246430474222079,0.130882958993769,0,0,0,0.0474254166307237,0.0553707565916644,0,0.00805387510239952,0,0.0506199995800459,0.350541405698772,0.0785103676571564,0.246038530873828,0,0,0.0197315737603801,0,0,0,0,0.109442848882795,1.08526812759729
TCGA-ER-A19S-06A-11R-A18U-07,0,0.0115298991037549,0.029104122742228,0.319446065503139,0,0,0.0286125933863527,0.0697941848080366,0.0720409405495705,0.0218213384862734,0.00809489596461175,0,0,0.282833706349761,0.0714935969352358,0.0852286561710362,0,0,0,0,0,0,0,0.398351495436992,0.922959812550387
TCGA-ER-A19T-06A-11R-A18U-07,0.00330803568921979,0,0.0059462241936836,0.0976754911491713,0,0.0942867119068041,0,0.0631651888607944,0.00291029177219424,0,0,0.0272577369460819,0.0393117350625944,0,0.0237534070320486,0.510049649423407,0,0,0.128291436280678,0,0.00404409168332282,0,0,-0.0129675163257853,1.11173068189224
TCGA-ER-A19T-01A-11R-A18T-07,0.0157052602656883,0,0.000371643526902095,0,0,0.144429806881994,0,0.0797847280340208,0.0256684153763093,0,0,0.0828319816371342,0.0295354844762661,0.124885520332949,0.000779051316902694,0.320339156738662,0,0,0.175668951413171,0,0,0,0,-0.0694219981489561,1.12612160555601
TCGA-ER-A19W-06A-41R-A239-07,0.0220645917761375,0,0,0.223175554896881,0,0.0933994658576835,0.0378164013186232,0.0732778571761174,0.0238195991003326,0,0.0458135404730973,0.0130253014315696,0.0702422466207288,0.103807518991407,0.128258137082893,0.0998599739725175,0.00275836246119206,0,0.0626814488408196,0,0,0,0,0.372813011745606,0.931613353946694
TCGA-ER-A1A1-06A-11R-A18U-07,0.26991742216467,0.219518814369358,0.000667154477012907,0.0276539420156604,0.0403625869598934,0.0898743560983535,0.0244242491776318,0.0704050271699984,0.0461398566510668,0,0.0284071186199143,0,0.00270651127933503,0.0736014549082884,0.0170654730717603,0.06489189161142,0,0.0223735184038718,0.00199062302176513,0,0,0,0,0.661110090236415,0.766557296515133
TCGA-ER-A2NB-01A-12R-A18S-07,0.01977970192785,0,0.00711434618683285,0.330527720167934,0,0,0.0307452329443859,0.109768935890381,0.0616908591753602,0,0.00172437943461821,0.0366239568178029,0,0.245009620119128,0,0.0904046960944731,0,0.0172438539664509,0.0493666972747831,0,0,0,0,0.167878046382231,1.03907290090213
TCGA-ER-A2NC-06A-11R-A18T-07,0,0.00191023087603075,0.0282089655324775,0.0787069578539293,0,0.117314541980979,0,0.0203141116359067,0.00378535472460641,0,0.0340416674736033,0.00925184119690511,0.0925807489446475,0,0,0.503248785128763,0,0,0.10886687229636,0,0.00176992235579149,0,0,0.139840594341794,1.04445409753317
TCGA-ER-A2ND-06A-11R-A18T-07,0.0662434390594179,0,0.00723571697351147,0.161564422039267,0,0.0869856853348704,0.00377124662361318,0.144455863590696,0.000868526986202609,0,0.0117274551112771,0.0220942214270379,0.00903585385603287,0.0210150987902748,0.0957906883971127,0.340827959397636,0,0,0.00149964399168876,0,0,0.0268841784213607,0,0.0201631578287589,1.09159320872459
TCGA-ER-A2NE-06A-21R-A18T-07,0.0886591861667708,0,0.0860144639525211,0,0.005494282636671,0,0,0.194768190005659,0,0,0.190048024026248,0.0289054873513057,0.0796129998984789,0.123710908329864,0,0,0,0.0169067418080213,0,0.106873510832944,0,0.0790062049915152,0,-0.0121644408814593,1.10423347152087
TCGA-ER-A2NF-06A-11R-A18T-07,0.00275107911409482,0.0325598336913184,0.123304892964917,0.217560708653467,0,0.0300548713305609,0,0.156529612950842,0.085822589588933,0,0.0466036248795585,0,0.0658075016171978,0.128859530548925,0.0202570284866188,0.0212680053087962,0,0.000452831667160883,0.0613176418462443,0,0.00685024735136482,0,0,0.0114200416764424,1.08027825515181
TCGA-ER-A2NF-01A-11R-A18T-07,0.0421988111430232,0.00766309166738662,0.055318311670022,0.134295672671893,0,0.0542920071532557,0,0.0930020461672515,0.142615626725816,0,0.0529597334146342,0,0,0.189540244273753,0.102570038771488,0.0762934649864216,0.00115506900901872,0,0.0480958823460363,0,0,0,0,0.0619096261562711,1.06790043526032
TCGA-ER-A2NG-06A-11R-A18T-07,0.00877280965653763,0,0.0131435703028221,0.243210026107718,0,0,0.121852335024811,0.105045976890493,0.00657175855172839,0,0.0503799924175712,0.0579833350172815,0.0302816913916645,0.148131069920099,0.0936777248638459,0.053287139516893,0.00642768368402578,0,0.0544210308133472,0,0.00681385584116165,0,0,0.216614421266817,1.00938965690783
TCGA-ER-A2NH-06A-11R-A18S-07,0.0153799932626093,0,0.0215478443122515,0.339107876631216,0,0.0552958747816643,0.0143566788237767,0.0468824777574043,0.0543103009571117,0,0.0102665877646215,0.0711678749657019,0.0590632932046296,0.0326383129029773,0.0814519928812359,0.124294862630016,0.00565547609253339,0,0.0678501401807926,0,0.000730412851457974,0,0,0.162901339884022,1.03891182597836
TCGA-ER-A3ES-06A-11R-A20F-07,0.0949126066237851,0,0.161255167562976,0.0289662570162557,0,0.0718435045291406,0,0.114800319065666,0,0.0197353240203364,0,0.0512153379444095,0.0171026162993613,0,0.0154165111355871,0.391317237523185,0,0,0,0.0334351182792977,0,0,0,-0.0365515895131008,1.0925369293546
TCGA-ER-A3ET-06A-11R-A20F-07,0.0457841603578069,0,0,0,0,0.20348015918522,0,0.051019744889203,0.0669391619375672,0,0.054375317760305,0.0192657390903854,0.0970084523791236,0.0636070618407423,0,0.276479582923521,0.00682626920324899,0.0225938464000354,0.0817140357252591,0,0.0109064683075821,0,0,0.0852225437284449,1.04877438521281
TCGA-ER-A3EV-06A-11R-A20F-07,0.0785865532202114,0,0.211591389935627,0.236542699272172,0,0,0,0.12004074598288,0,0,0,0.0294419985757347,0.00495112244285667,0.0589798105066471,0.0318621085948714,0.210595017112029,0.0097869767620877,0,0,0.00762157759488242,0,0,0,-0.000672606662171595,1.07331480358475
TCGA-ER-A3PL-06A-11R-A239-07,0.058872239280218,0,0.0094205986514633,0.0445032977613058,0,0.0257633253293373,0,0.0565190499442659,0.0297895897924697,0,0.0265522217096778,0,0,0.452767435905165,0.0617490444339728,0.225655767599132,0,0,0.00840742959299182,0,0,0,0,0.0662565167003906,1.13040496549726
TCGA-ER-A42H-01A-11R-A24X-07,0,0.0083786937138257,0,0,0,0.243555377062792,0,0.0316614549241335,0.0750226773256269,0,0.172583893970669,0,0.0179542323406744,0.0333013702431249,0,0.299111379074746,0,0,0.111319761722111,0,0.00711115962229626,0,0,-0.00781758957527186,1.10014613065669
TCGA-ER-A42K-06A-11R-A24X-07,0,0,0.342167287899481,0,0,0.140920558689774,0,0.0406649723318168,0.014257353945722,0.020600992304017,0.0244636157567656,0,0.027407170812847,0.0840597043246389,0.0793356433620259,0.216980981901294,0,0,0.00914171867161818,0,0,0,0,-0.0185512335227644,1.06901061382595
TCGA-ER-A42L-06A-11R-A24X-07,0.0381337834976285,0,0.0356792753125021,0.319669778432325,0,0,0.0554570666310391,0.0249741016113992,0.0593003047258621,0,0.0287006843275488,0,0.0740527611024049,0,0.048541069518678,0.307464837523702,0.00500321139436345,0,0.00302312592254771,0,0,0,0,0.258857905662536,0.983493687281069
TCGA-FR-A2OS-01A-11R-A21D-07,0.00236274970607958,0.00460407519708789,0.000531537814834057,0,0,0.154811913420543,0,0.0272579300276674,0.0394903845896529,0,0.0682324781605626,0,0,0.558896959454327,0,0.136967995485905,0,0,0,0.00684397614334112,0,0,0,0.0711802453446291,1.15308689442232
TCGA-FR-A3R1-01A-11R-A239-07,0,0.00496953023075516,0.0970477794953428,0.16993149867827,0,0,0.000692866775536846,0.131000680076885,0.00370676090990968,0,0,0.042717695519639,0,0.0572365651956864,0.0742743827433159,0.298609308815449,0.00238137384470666,0,0.114773224317304,0,0.00265833339720061,0,0,0.0278101659266506,1.07016904441521
TCGA-FR-A3YN-06A-11R-A239-07,0.00467576040083963,0.00227301442756019,0.00457998892352384,0.265777967284049,0,0.0407070858791926,0,0.175870966292706,0.0334151184005387,0,0.0284629828868163,0.00432874665427207,0.0493065137113116,0.0920346411946745,0.0702491755825415,0.0966890712577912,0.00409850541520445,0,0.113150367930798,0,0.0143800937581805,0,0,0.00463379777685761,1.09571468093868
TCGA-FR-A3YO-06A-11R-A239-07,0.00216519830907854,0,0.00505959855787675,0,0,0,0,0.0412470369344634,0.0357339281039941,0.0379089690027751,0.0353903139531577,0,0,0.649298127527215,0,0.101100668849289,0,0,0,0.092096158762151,0,0,0,0.0443014775267719,1.21162036232312
TCGA-FR-A44A-06A-11R-A24X-07,0.0211264334246594,0,0.0105720088743344,0.181761352047211,0,0.100531097910854,0.00908134647301636,0.0249007794133622,0.0407289125350046,0.047007171157157,0,0.0326002363065083,0.00398105582091551,0.22320246722569,0.1149941637643,0.137461114793125,0,0,0.0520518602538621,0,0,0,0,0.392789674600147,0.923402242476033
TCGA-FR-A69P-06A-21R-A311-07,0.101996707385263,0,0,0.0635884687865027,0,0.0683911471000478,0,0.127429134010267,0,0,0.0333306040676613,0,0.0286978493375241,0.148639427171684,0.0752268754970357,0.342631956394862,0.00512494445614455,0,0.00494288579300837,0,0,0,0,0.0315908764778274,1.08966229187063
TCGA-FR-A726-01A-11R-A32P-07,0.0306631209413016,0,0,0,0,0.0453310425057737,0,0.0998639634474874,0.0645334979779411,0,0.0608843800007414,0,0.0264885858837721,0.447319038090545,0,0.135747612262528,0,0,0,0.0813862601484431,0,0.00778249874146739,0,0.0838773576849074,1.1107237122558
TCGA-FR-A728-01A-11R-A32P-07,0,0.014287250905287,0,0.355302434061494,0,0,0,0.165498662301683,0.0723203894109021,0,0,0.0415471667397891,0.0306272481970578,0.0442196305385442,0.0799781738022829,0.170838982878121,0.00317885525949364,0.00683013356026608,0,0,0,0.0153710723450798,0,0.0474721166821906,1.10064849440074
TCGA-FR-A729-06A-11R-A352-07,0.0478411397088143,0,0,0.162003548735041,0,0.0855462705032193,0.000646541020218797,0.0990824149254625,0.0729775681793108,0,0.0276000963168665,0.0347274099731393,0.0428763340867875,0.110239262543965,0.145992993087378,0.102492797291548,0.00252799744970469,0,0.0654456261785441,0,0,0,0,0.27073327111425,0.982109591688537
TCGA-FR-A7U8-06A-21R-A352-07,0.00146585720510591,0.00122074932990743,0.0202182310036584,0,0,0.0827799224521366,0,0.0101006442234591,0.0560450116817277,0,0.0475350204946104,0,0,0.758284081045857,0.00559397698324307,0,0.00391582248886001,0,0.00429350489648917,0,0.00854717819494552,0,0,0.283865245094611,1.07358314431993
TCGA-FR-A7U9-06A-11R-A352-07,0.0134731974236156,0,0.0131665357471293,0.0598187335095489,0,0,0.0005542425781171,0.0619193296473859,0.0729363250884895,0,0.0223735094450925,0.00145771681918542,0.0467940302671789,0.25687774270983,0.0499519263825748,0.352601105827195,0,0.00362144830021376,0.044454156254443,0,0,0,0,0.433814227880131,0.904287936257119
TCGA-FR-A7UA-06A-32R-A352-07,0.0171807138021495,0,0.0243871884725082,0.279697859222244,0,0.0135305555214275,0.0233340091546837,0.114635295718554,0.0816816332806751,0.0209235324775273,0.00633677001987235,0,0.00335015301659845,0.223485327642225,0.0738869437015891,0.0936413153185245,0,0,0.0239287026514205,0,0,0,0,0.512663597397682,0.858297225672427
TCGA-FR-A8YC-06A-11R-A37K-07,0.0812919388621306,0,0.0695117086842864,0.309498519408218,0,0,0,0.114250531992617,0.0548542607480055,0,0.0195913303024745,0,0.0200005172869165,0,0.0435593899783201,0.287090599587823,0,0,0,0.000351203149208781,0,0,0,0.0197507573425953,1.08789738623344
TCGA-FR-A8YD-06A-11R-A37K-07,0.0119397331466299,0,0.0175448777617543,0.0723396454844245,0,0.0521444739615369,0,0.014543117654629,0.0389690742695156,0,0.0142870458362581,0.00332356661440724,0,0.664925927696481,0.0289684571832272,0.0564672052253095,0,0,0.0245468751658264,0,0,0,0,0.224350134519009,1.08607331153477
TCGA-FR-A8YE-06A-11R-A37K-07,0.110353108779064,0.149414065940004,0,0.0540448516974146,0.0860811174419784,0.0703039545032774,0.00497986481908916,0.0593917938026387,0.0715172933262859,0,0.0676612350537877,0,0.0114518117177228,0.11916306446106,0.0307703217579451,0.153054841875088,0,0.0101890151607532,0.00162365966389,0,0,0,0,0.364397861106873,0.933412839483254
TCGA-FS-A1YW-06A-11R-A18T-07,0.217168326935861,0,0.0457242591850637,0.054283794939316,0,0.0929049523304278,0,0.0783092889303567,0.0487144210295629,0,0.0254697879745594,0,0.0275661316840377,0,0.0712779913512497,0.329167377911413,0,0,0.00941366772815262,0,0,0,0,-0.015964186457682,1.09354992324876
TCGA-FS-A1YX-06A-11R-A18T-07,0.0146658223210723,0,0,0,0.0818747410545914,0.121537626353533,0,0.0265999894551261,0.0727634026793658,0,0.0921060832364098,0,0,0.243178612435904,0.0132062407234276,0.299466636348689,0,0,0.0160952894007392,0,0.018505555991142,0,0,0.0645677298021923,1.08611573229643
TCGA-FS-A1YY-06A-11R-A18T-07,0.00169118609726746,0,0.0156066738973403,0,0,0.204367668785368,0,0.101180152574077,0.00626055345338664,0,0.0436087486287661,0,0,0.376523229851093,0,0.153094959730868,0,0,0.0620290088918603,0,0.035637818089973,0,0,0.0192689473257343,1.11780174723792
TCGA-FS-A1Z0-06A-11R-A18T-07,0.00401399127259676,0,0.0189010069213576,0.0947412302706696,0,0.10679244901134,0.00222170957529535,0.0655307607053748,0.0402458209734028,0,0.0108140984093335,0.0208493565633355,0.0294535319995242,0.294302226342157,0.13451575615379,0.114280649555718,0,0,0.0633374122461052,0,0,0,0,0.274927159107914,0.985673042739089
TCGA-FS-A1Z3-06A-11R-A18T-07,0.10903066984201,0,0.00615652452680532,0.00950483131298555,0,0.123364548867625,0,0.0732184032582149,0.0867681810462591,0,0.0375178554482061,0,0.0167630179590862,0.107753322794834,0.0627207850383815,0.34308530730218,0,0,0.0241165526034131,0,0,0,0,-0.0241119955862146,1.10321930667764
TCGA-FS-A1Z4-06A-11R-A18T-07,0.129541076214445,0.16324780756588,0,0.028857108789266,0,0.0748410254667812,0.0079823644821224,0.116684572618965,0.0662641567580619,0,0.0723968649083553,0,0,0.137550079761726,0.0901256699480763,0.110261669498849,0,0,0.00224760398747299,0,0,0,0,0.420212202569856,0.906948312895751
TCGA-FS-A1Z7-06A-11R-A18T-07,0,0,0.0117722408001846,0,0.0323404569854712,0.0205887263373733,0,0.00767298761339817,0.0207414287290269,0.0183503035990485,0.0395223322068421,0,0,0.729167474763411,0,0.0951613556502472,0,0,0.0246826933149975,0,0,0,0,0.541956292115335,0.872646005054544
TCGA-FS-A1ZA-06A-11R-A18T-07,0.0304451358726458,0,0.100926961867989,0.0806415771008206,0,0.000900779716563656,0.00464629752009197,0.166957670942495,0,0,0.0265986082549364,0.0154464603747544,0.0173735039735906,0.250394429568517,0.0880701911811226,0.192021388826241,0,0,0.0255769948002322,0,0,0,0,0.0958941910072916,1.05641121144879
TCGA-FS-A1ZB-06A-12R-A18S-07,0.00609498414818015,0,0,0.0513572043736518,0,0.0988158649081749,0,0.0926136422837949,0.0387907039932782,0,0.0321437503265131,0.0269913438172577,0.0434141055074027,0.0938004770092476,0.00878716674549362,0.387322764689022,0,0.00749671036273551,0.108863538877128,0,0.00350774295811964,0,0,0.0508227894542971,1.07597295146809
TCGA-FS-A1ZC-06A-11R-A18T-07,0,0,0.0580276887067117,0,0,0.0968398398541909,0,0.113735204460999,0,0.0286736194112168,0.000802957609605593,0,0,0.618183743398792,0,0.0837369465584839,0,0,0,0,0,0,0,0.544880869303105,0.848890766522596
TCGA-FS-A1ZD-06A-11R-A18T-07,0.00252242953222598,0.000958334441243011,0,0.0719762705469623,0,0.0366496880203577,0,0.0210522355768093,0.0424531394062776,0,0.0473526836676949,0.0926487041465708,0,0.463973042743094,0.00194986216825837,0.177803460516518,0,0,0.040660149233988,0,0,0,0,0.478229734417929,0.887036925357766
